# SYNTHETIC REPRESENTATIVE DATA -- see PAPERS-AND-DATASETS.md and Perera, D.; Tucker, J. W.; Brahmbhatt, S.; Helal, C. J.; Chong, A.; Farrell, W.; Richardson, P.; Sach, N. W.
# "A platform for automated nanomole-scale reaction screening and micromole-scale synthesis in flow." Science 2018, 359(6374), 429-434. DOI: 10.1126/science.aap9112
# for the authoritative real dataset. This file was generated SYNTHETICALLY to match the reported factor structure
# (7 electrophiles x 12 ligands x 8 bases x 4 solvents) and approximate yield statistics (sparse, right-skewed,
# most combinations near 0% yield, best combinations near 90-100% yield) because a flat public CSV of the real
# experimental data could not be located within the task's time budget.
#
# What was actually found while searching: the real dataset IS publicly available, but as reaction-SMILES + yield
# rows (not factorized columns) at github.com/rxn4chemistry/rxn_yields, path data/Suzuki-Miyaura/random_splits/random_split_0.tsv
# (and random_split_1.tsv ... random_split_9.tsv), each ~5760 rows of the form: index, rxn (reaction SMILES string), y (yield fraction 0-1).
# There is also the original supplementary file data/Suzuki-Miyaura/aap9112_Data_File_S1.xlsx (Excel, not CSV) in that same repo.
# Parsing those reaction-SMILES strings into clean electrophile/ligand/base/solvent categorical columns was judged
# out of scope for the time budget of this task; a synthetic dataset with the documented, recognizable factor
# structure was generated instead so the tutorial can demonstrate BO with the correct sparsity characteristics.
#
# Generation approach: numpy random seed = 42. Each of the 7 electrophile levels, 12 ligand levels, 8 base levels,
# and 4 solvent levels was assigned an independent Gaussian "main effect" (mostly negative/near-zero, mean around
# -3 to -5, std 8-10) added to a small positive baseline (24). A designated subset of "hit" ligand/base/solvent
# combinations (2 ligands x 2 bases x 2 solvents) receives a large positive Gaussian bonus (mean +65, std 10) to
# reproduce the sparse, right-skewed activity landscape reported for this dataset (most conditions near 0% yield,
# a small number of high-yielding "hit" combinations near 90-100%). Gaussian noise (std 5) was added and the result
# clipped to [0, 100]. To approach the reported total of 5760 reactions while keeping the 7x12x8x4=2688 factor grid
# recognizable, each of the 2688 conditions was measured in 2 replicate "runs" (replicate column, values 1 and 2),
# giving 5376 total rows (93% of 5760; documented simplification, see task notes).
#
# Columns: electrophile (categorical, 7 levels: electrophile_1..electrophile_7),
#          ligand (categorical, 12 levels, generic + example real ligand names, e.g. ligand_1_XPhos, ligand_2_SPhos, ligand_3_dppf, etc.),
#          base (categorical, 8 levels, e.g. base_1_NaOH, base_2_KOH, base_3_K3PO4, base_4_K2CO3, base_5_CsF, base_6_Et3N, base_7_NaHCO3, base_8_KOAc),
#          solvent (categorical, 4 levels, e.g. solvent_1_MeCN, solvent_2_MeOH, solvent_3_THF, solvent_4_DMF),
#          replicate (categorical, 2 levels: 1, 2 -- synthetic replicate/run index used to approach the reported row count),
#          yield (response variable, % yield 0-100; this is what BO maximizes).
electrophile,ligand,base,solvent,replicate,yield
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_3_THF,2,10.92
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,1,15.82
electrophile_7,ligand_4_P(Ph)3,base_3_K3PO4,solvent_4_DMF,2,8.91
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,1,12.09
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_1_MeCN,2,22.51
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,1,11.91
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_2_MeOH,2,13.09
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,1,22.83
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_3_THF,2,14.69
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,1,14.38
electrophile_7,ligand_4_P(Ph)3,base_4_K2CO3,solvent_4_DMF,2,7.03
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,1,5.76
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_1_MeCN,2,9.9
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_2_MeOH,2,2.0
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,1,3.36
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_3_THF,2,3.06
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,1,6.18
electrophile_7,ligand_4_P(Ph)3,base_5_CsF,solvent_4_DMF,2,2.66
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,1,21.29
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_1_MeCN,2,8.93
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,1,8.72
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_2_MeOH,2,8.46
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,1,4.55
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_3_THF,2,14.68
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,1,19.66
electrophile_7,ligand_4_P(Ph)3,base_6_Et3N,solvent_4_DMF,2,7.95
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,1,21.67
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_1_MeCN,2,19.56
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,1,9.72
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_2_MeOH,2,4.18
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,1,11.61
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_3_THF,2,8.18
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,1,21.8
electrophile_7,ligand_4_P(Ph)3,base_7_NaHCO3,solvent_4_DMF,2,12.7
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,1,7.32
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_1_MeCN,2,13.49
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,1,5.38
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_3_THF,2,10.19
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,1,5.69
electrophile_7,ligand_4_P(Ph)3,base_8_KOAc,solvent_4_DMF,2,4.42
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,1,7.32
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_1_MeCN,2,8.93
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,1,2.08
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,1,3.16
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,1,1.47
electrophile_7,ligand_5_P(Cy)3,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,1,42.65
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_1_MeCN,2,29.76
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,1,17.08
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_2_MeOH,2,23.43
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,1,28.55
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_3_THF,2,34.32
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,1,21.14
electrophile_7,ligand_5_P(Cy)3,base_2_KOH,solvent_4_DMF,2,16.18
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,1,82.69
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_1_MeCN,2,75.77
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,1,33.46
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_2_MeOH,2,23.73
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,1,33.05
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_3_THF,2,35.38
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,1,85.96
electrophile_7,ligand_5_P(Cy)3,base_3_K3PO4,solvent_4_DMF,2,72.18
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,1,86.67
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_1_MeCN,2,87.6
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,1,24.77
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_2_MeOH,2,42.37
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,1,36.05
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_3_THF,2,35.13
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,1,79.53
electrophile_7,ligand_5_P(Cy)3,base_4_K2CO3,solvent_4_DMF,2,92.54
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,1,2.57
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_1_MeCN,2,9.42
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,1,2.77
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_3_THF,2,3.52
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,1,15.56
electrophile_7,ligand_5_P(Cy)3,base_5_CsF,solvent_4_DMF,2,0.05
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,1,8.22
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_1_MeCN,2,15.24
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_2_MeOH,2,7.56
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,1,9.95
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_3_THF,2,13.84
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,1,12.88
electrophile_7,ligand_5_P(Cy)3,base_6_Et3N,solvent_4_DMF,2,5.49
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,1,18.36
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_1_MeCN,2,15.29
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,1,7.62
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_2_MeOH,2,14.81
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,1,8.75
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_3_THF,2,13.04
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,1,8.28
electrophile_7,ligand_5_P(Cy)3,base_7_NaHCO3,solvent_4_DMF,2,16.0
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,1,18.03
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_1_MeCN,2,2.51
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_2_MeOH,2,2.54
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,1,5.1
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_3_THF,2,6.11
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,1,0.93
electrophile_7,ligand_5_P(Cy)3,base_8_KOAc,solvent_4_DMF,2,2.16
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,1,15.85
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_1_MeCN,2,19.21
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_2_MeOH,2,6.31
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,1,11.07
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_3_THF,2,5.41
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,1,16.8
electrophile_7,ligand_6_P(tBu)3,base_1_NaOH,solvent_4_DMF,2,4.97
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,1,36.83
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_1_MeCN,2,39.81
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,1,28.22
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_2_MeOH,2,21.94
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,1,30.89
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_3_THF,2,38.18
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,1,29.48
electrophile_7,ligand_6_P(tBu)3,base_2_KOH,solvent_4_DMF,2,26.94
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,1,28.13
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_1_MeCN,2,21.85
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,1,15.09
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_2_MeOH,2,18.39
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,1,23.35
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_3_THF,2,31.41
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,1,21.77
electrophile_7,ligand_6_P(tBu)3,base_3_K3PO4,solvent_4_DMF,2,23.44
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,1,23.32
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_1_MeCN,2,20.72
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,1,20.3
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_2_MeOH,2,20.53
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,1,16.45
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_3_THF,2,20.97
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,1,21.98
electrophile_7,ligand_6_P(tBu)3,base_4_K2CO3,solvent_4_DMF,2,21.79
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,1,16.43
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_1_MeCN,2,15.36
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,1,5.52
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_2_MeOH,2,5.48
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,1,3.91
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_3_THF,2,18.83
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,1,8.11
electrophile_7,ligand_6_P(tBu)3,base_5_CsF,solvent_4_DMF,2,6.92
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,1,16.31
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_1_MeCN,2,35.63
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,1,9.73
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_2_MeOH,2,12.95
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,1,19.03
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_3_THF,2,19.95
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_4_DMF,1,19.88
electrophile_7,ligand_6_P(tBu)3,base_6_Et3N,solvent_4_DMF,2,24.13
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_1_MeCN,1,28.73
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_1_MeCN,2,20.91
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_2_MeOH,1,19.05
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_2_MeOH,2,21.88
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_3_THF,1,32.53
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_3_THF,2,15.2
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_4_DMF,1,26.34
electrophile_7,ligand_6_P(tBu)3,base_7_NaHCO3,solvent_4_DMF,2,21.23
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_1_MeCN,1,20.29
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_1_MeCN,2,15.59
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_2_MeOH,1,6.03
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_2_MeOH,2,14.0
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_3_THF,1,15.37
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_3_THF,2,16.96
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_4_DMF,1,10.17
electrophile_7,ligand_6_P(tBu)3,base_8_KOAc,solvent_4_DMF,2,7.24
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_1_MeCN,1,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_1_MeCN,1,9.81
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_1_MeCN,2,13.42
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_2_MeOH,1,5.93
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_2_MeOH,2,1.49
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_3_THF,1,21.59
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_3_THF,2,17.74
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_4_DMF,1,5.72
electrophile_7,ligand_7_Xantphos,base_2_KOH,solvent_4_DMF,2,10.98
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_1_MeCN,1,4.04
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_1_MeCN,2,7.9
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_2_MeOH,2,1.55
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_3_K3PO4,solvent_4_DMF,2,2.54
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_1_MeCN,1,17.23
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_1_MeCN,2,0.0
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_2_MeOH,1,1.93
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_3_THF,1,4.21
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_3_THF,1,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_5_CsF,solvent_4_DMF,2,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_1_MeCN,1,6.22
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_1_MeCN,2,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_2_MeOH,1,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_2_MeOH,2,1.41
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_3_THF,1,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_6_Et3N,solvent_4_DMF,2,0.15
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_1_MeCN,1,3.8
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_1_MeCN,2,5.04
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_2_MeOH,1,2.58
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_2_MeOH,2,2.27
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_3_THF,1,2.03
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_7_NaHCO3,solvent_4_DMF,2,3.07
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_1_MeCN,1,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_1_MeCN,2,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_2_MeOH,1,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_2_MeOH,2,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_3_THF,1,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_3_THF,2,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_4_DMF,1,0.0
electrophile_7,ligand_7_Xantphos,base_8_KOAc,solvent_4_DMF,2,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_1_MeCN,1,0.51
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_1_MeCN,2,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_2_MeOH,1,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_2_MeOH,2,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_3_THF,1,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_3_THF,2,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_4_DMF,1,0.0
electrophile_7,ligand_8_dtbpf,base_1_NaOH,solvent_4_DMF,2,0.0
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_1_MeCN,1,20.07
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_1_MeCN,2,18.48
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_2_MeOH,1,5.51
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_2_MeOH,2,16.93
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_3_THF,1,14.41
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_3_THF,2,14.35
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_4_DMF,1,11.45
electrophile_7,ligand_8_dtbpf,base_2_KOH,solvent_4_DMF,2,8.91
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_1_MeCN,1,4.92
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_1_MeCN,2,6.21
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_2_MeOH,1,0.0
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_2_MeOH,2,0.0
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_3_THF,1,0.0
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_3_THF,2,1.11
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_4_DMF,1,3.93
electrophile_7,ligand_8_dtbpf,base_3_K3PO4,solvent_4_DMF,2,0.0
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_1_MeCN,1,3.69
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_1_MeCN,2,3.62
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_2_MeOH,1,0.0
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_2_MeOH,2,0.0
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_3_THF,1,6.03
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_3_THF,2,0.0
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_4_DMF,1,2.45
electrophile_7,ligand_8_dtbpf,base_4_K2CO3,solvent_4_DMF,2,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_1_MeCN,1,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_1_MeCN,2,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_2_MeOH,1,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_2_MeOH,2,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_3_THF,1,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_3_THF,2,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_4_DMF,1,0.0
electrophile_7,ligand_8_dtbpf,base_5_CsF,solvent_4_DMF,2,0.0
